QuestionText,Category,Answer
يحدث انقراض الديناصورات بشكل مفاجي,العلوم,يحدث انقراض الديناصورات بشكل مفاجي لان التغيرات البييية الكبيرة تسببت انقراضها استغرقت ملايين السنين
الاعضاء الرييسية جسم الانسان,البيولوجيا,الاعضاء الرييسية جسم الانسان تشمل القلب الدماغ الريتين الكبد والكلى
بم يتم قياس ضغط الدم,الصحة,يتم قياس ضغط الدم باستخدام جهاز يسمى المانومتر
المكونات الرييسية لجهاز الحاسوب,التكنولوجيا,المكونات الرييسية لجهاز الحاسوب تشمل المعالج الذاكرة وحدة التخزين ولوحة الام
بم تقاس الكتلة النظام الدولي للوحدات,العلوم,تقاس الكتلة النظام الدولي للوحدات بالكيلوغرام
انواع الطاقة المتجددة,البيئة والطاقة,انواع الطاقة المتجددة تشمل الطاقة الشمسية الطاقة الريحية والطاقة المايية
بم يتم قياس شدة الزلازل,العلوم,يتم قياس شدة الزلازل باستخدام مقياس ريختر
بم يقاس التيار الكهربايي,العلوم,يقاس التيار الكهربايي بوحدة الامبير
تاثير التكنولوجيا التواصل الاجتماعي,التكنولوجيا,التكنولوجيا اثرت بشكل كبير التواصل الاجتماعي خلال تسهيل الاتصال الفوري ولكنها تودي تقليل التفاعل الشخصي وزيادة العزلة
رتب الخطوات الرييسية لمعالجة البيانات الكبيرة,التكنولوجيا,الخطوات الرييسية تشمل جمع البيانات تخزين البيانات تنظيف البيانات تحليل البيانات وتفسير النتايج
اكبر قارة المساحة,الجغرافيا,اكبر قارة المساحة قارة اسيا
بم يتم قياس سرعة الضوء,العلوم,يتم قياس سرعة الضوء بوحدة المتر الثانية
الاسباب الرييسية للتغير المناخي,البيئة والطاقة,الاسباب الرييسية للتغير المناخي تشمل انبعاثات الغازات الدفيية ازالة الغابات والتلوث الصناعي
الاسباب تودي تلوث المياه,البيئة والطاقة,الاسباب تودي تلوث المياه تشمل التخلص السليم النفايات تصريف المياه العادمة وتسرب المواد الكيميايية
بم يقاس الضغط الجوي,العلوم,يقاس الضغط الجوي بوحدة الباسكال المليمتر زيبق
رتب خطوات دورة الماء الطبيعة,البيئة والطاقة,تشمل خطوات دورة الماء التبخر التكثف الهطول والتسرب الارض
بم تقاس المسافة النجوم,العلوم,تقاس المسافة النجوم بالسنوات الضويية
