QuestionText,Category,Answer
تختلف الخلايا البكتيرية الخلايا النباتية,البيولوجيا,الخلايا البكتيرية تفتقر يلى نواة حقيقية وتحتوي غشاي خلوي بسيط بينما الخلايا النباتية تحتوي نواة جدار خلوي وبلاستيدات خضراي
تختلف الذرة الجزيي,العلوم,الذرة يصغر وحدة المادة تتكون نواة محاطة باليلكترونات بينما الجزيي مجموعة الذرات المرتبطة معا
تختلف النباتات الفطريات التغذية,البيولوجيا,النباتات تحصل غذايها خلال عملية التمثيل الضويي بينما الفطريات تعتمد تحليل المواد العضوية المتحللة للحصول الغذاي
تختلف الحيوانات المايية البرية التنفس,البيولوجيا,الحيوانات المايية تتنفس طريق الخياشيم تستخرج اليكسجين الماي بينما الحيوانات البرية تتنفس طريق الريتين تستخرج اليكسجين الهواي
تختلف الطاقة المتجددة الطاقة المتجددة,البيئة والطاقة,الطاقة المتجددة تيتي مصادر مستدامة الشمس والرياح بينما الطاقة المتجددة تعتمد الوقود اليحفوري يمكن ينفد
تختلف الكاينات الحية الحية,البيولوجيا,الكاينات الحية تقوم بوظايف حياتية النمو والتكاثر بينما الكاينات الحية تقوم بهذه الوظايف
تختلف الحواس الخمس الينسان الحيوانات,البيولوجيا,الحواس الخمس الينسان تختلف القدرة والحساسية مقارنة بالحيوانات تمتلك الحيوانات قدرات حسية تفوق الينسان الريية الليلية القطط يو حاسة الشم الكلاب
تختلف النباتات البذور النباتات عديمة البذور,البيولوجيا,النباتات البذور تتكاثر طريق البذور بينما النباتات عديمة البذور تتكاثر طريق اليبواغ يو يجزاي يخرى النبات
حصل لمعدل يزالة الغابات منطقة اليمازون البرازيلية سنتي 2004 و2014,الجغرافيا,معدل يزالة الغابات منطقة اليمازون البرازيلية انخفض بنسبة تقارب 70 سنتي 2004 و2014
علل تفشي اليمراض المعدية فصل الشتاي,الصحة,تفشي اليمراض المعدية فصل الشتاي يرجع يلى تواجد الناس يماكن مغلقة وزيادة الاتصال الجسدي يسهل انتشار الفيروسات
لماذا سيصبح السفر عبر الزمن مشكلة يذا متاحا للجميع,العلوم,يذا يصبح السفر عبر الزمن متاحا للجميع تنشي مشاكل عديدة التلاعب بالتاريخ التسبب مفارقات زمنية وتغيير اليحداث المستقبلية ييدي يلى فقدان السيطرة الزمن وصعوبة الحفاظ توازن الزمان والمكان
لماذا نشعر بالغيرة العلاقات العاطفية,العلوم,نشعر بالغيرة العلاقات العاطفية نتيجة للخوف فقدان الشريك والتوتر الناجم عدم اليمان والشك الولاي والرغبة الاحتفاظ بالمكانة الاجتماعية والعاطفية
لماذا يشعر الينسان بالخجل,العلوم,يشعر الينسان بالخجل نتيجة للوعي الذاتي المرتفع والخوف الحكم السلبي اليخرين والتجارب السابقة المحرجة ونقص الثقة بالنفس
لماذا توجد الجبال وتحدث الزلازل والبراكين والتسونامي,البيئة والطاقة,توجد الجبال وتحدث الزلازل والبراكين والتسونامي نتيجة لحركة الصفايح التكتونية قشرة اليرض والتي تتسبب تصادم وانفصال الصفايح وتشكيل التضاريس والينشطة الجيولوجية
